id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,price_per_m2,distance_km,distance_bucket
2015-585256,2015-07-21,2,Vente,120000.0,22.0,,RUE DE REIMS,2000,51200.0,51230,Épernay,51,,,51230000AI0116,,,,,,,,,,,,,0,2.0,Appartement,70.0,3.0,S,sols,,,165.0,3.961664,49.045127,1714.2857142857142,46.570488995960204,30-50 km
2015-585257,2015-07-20,1,Vente,164000.0,10.0,,RUE IRENE JOLIOT CURIE,1190,51200.0,51230,Épernay,51,,,51230000BK0391,,,,,,,,,,,,,0,1.0,Maison,67.0,5.0,S,sols,,,125.0,3.94868,49.048669,2447.7611940298507,46.69829289504647,30-50 km
2015-585258,2015-07-03,1,Vente,80000.0,103.0,,AV JEAN JAURES,1230,51200.0,51230,Épernay,51,,,51230000BL0065,,,,,,,,,,,,,0,1.0,Maison,62.0,3.0,S,sols,,,144.0,3.946078,49.048029,1290.3225806451612,46.581294364583,30-50 km
2015-585259,2015-07-20,1,Vente,81150.0,4.0,,RUE DE LORRAINE,1390,51200.0,51230,Épernay,51,,,51230000AK0540,,,71,50.34,,,,,,,,,1,2.0,Appartement,50.0,2.0,,,,,,3.968214,49.040254,1623.0,46.185879567946785,30-50 km
2015-585265,2015-07-09,1,Vente,135000.0,7.0,,RUE DU FAUBOURG D IGNY,0760,51200.0,51230,Épernay,51,,,51230000BK0268,,,9,65.0,,,,,,,,,1,2.0,Appartement,65.0,2.0,,,,,,3.95278,49.046377,2076.923076923077,46.52955377449935,30-50 km
2015-585267,2015-07-22,1,Vente,340000.0,26.0,,RUE DES JANCELINS,1200,51200.0,51230,Épernay,51,,,51230000BO0425,,,,,,,,,,,,,0,1.0,Maison,115.0,5.0,S,sols,,,193.0,3.950676,49.03943,2956.521739130435,45.74370601456391,30-50 km
2015-585275,2015-07-09,1,Vente,37000.0,4.0,,RUE DE LA COTE,0080,51190.0,51367,Le Mesnil-sur-Oger,51,,,51367000AD0220,,,,,,,,,,,,,0,1.0,Maison,50.0,4.0,S,sols,,,176.0,4.021734,48.944699,740.0,37.767108163074425,30-50 km
2015-585280,2015-06-04,1,Vente,90000.0,2.0,,PTR PETITE RUE DE CHAMPROT,1810,51200.0,51230,Épernay,51,,,51230000BO0151,,,,,,,,,,,,,0,1.0,Maison,38.0,3.0,S,sols,,,181.0,3.948981,49.039462,2368.4210526315787,45.71466073328432,30-50 km
2015-585281,2015-07-07,1,Vente,150000.0,57.0,,RUE DES GOUTTES D OR,1040,51200.0,51230,Épernay,51,,,51230000BM0724,,,,,,,,,,,,,0,1.0,Maison,54.0,4.0,S,sols,,,366.0,3.945158,49.040619,2777.777777777778,45.76699467425493,30-50 km
2015-585283,2015-07-15,1,Vente,180000.0,2.0,,RUE CHARLES DE GAULLE,0090,51530.0,51153,Chouilly,51,,,511530000Z0485,,,,,,,,,,,,,0,1.0,Maison,80.0,5.0,S,sols,,,478.0,4.00628,49.024115,2250.0,45.38411445287061,30-50 km
2015-585289,2015-07-27,1,Vente,185000.0,2.0,,RUE JEAN JACQUES ROUSSEAU,1227,51200.0,51230,Épernay,51,,,512300000I1168,,,,,,,,,,,,,0,1.0,Maison,176.0,8.0,S,sols,,,309.0,3.966508,49.046668,1051.1363636363637,46.83389460666378,30-50 km
2015-585301,2015-07-30,1,Vente,129250.0,6.0,,RUE DU REVEREND FRERE OUDART,0770,51700.0,51217,Dormans,51,,,51217000BE0244,,,,,,,,,,,,,0,1.0,Maison,90.0,5.0,S,sols,,,411.0,3.645785,49.07646,1436.111111111111,49.36279344082499,30-50 km
2015-585313,2015-06-19,2,Vente,36000.0,9001.0,,ALL DE L ETANG DES CHAPELLES,0105,51210.0,51596,Vauchamps,51,,,515960000A0761,,,,,,,,,,,,,0,1.0,Maison,61.0,3.0,,,,,,3.612491,48.879776,590.1639344262295,29.34701655862797,20-30 km
2015-585314,2015-07-29,1,Vente,175000.0,101.0,,AV JEAN JAURES,1230,51200.0,51230,Épernay,51,,,51230000BL0066,,,,,,,,,,,,,0,1.0,Maison,84.0,3.0,S,sols,,,156.0,3.946147,49.047992,2083.3333333333335,46.57857989684672,30-50 km
2015-585315,2015-07-30,1,Vente,250000.0,5.0,,RUE D EPERNAY,0080,51530.0,51093,Brugny-Vaudancourt,51,,,51093000AA0078,,,,,,,,,,,,,0,1.0,Maison,148.0,7.0,S,sols,,,795.0,3.889828,48.999687,1689.1891891891892,40.43049842706554,30-50 km
2015-585315,2015-07-30,1,Vente,250000.0,5.0,,RUE D EPERNAY,0080,51530.0,51093,Brugny-Vaudancourt,51,,,51093000AA0078,,,,,,,,,,,,,0,1.0,Maison,148.0,7.0,AG,terrains d'agrément,,,1177.0,3.889828,48.999687,1689.1891891891892,40.43049842706554,30-50 km
2015-585316,2015-07-30,1,Vente,26500.0,6.0,,RUE DE L EGALITE,0727,51200.0,51230,Épernay,51,,,512300000I1295,,,5,,9,,,,,,,,2,2.0,Appartement,28.0,1.0,,,,,,3.970848,49.045871,946.4285714285714,46.83954590328162,30-50 km
2015-585324,2015-07-31,1,Vente,163000.0,6.0,,RUE HENRI MARTIN,0150,51530.0,51344,Mardeuil,51,,,51344000AM0429,,,,,,,,,,,,,0,1.0,Maison,61.0,3.0,S,sols,,,495.0,3.932082,49.053091,2672.1311475409834,46.882778020746294,30-50 km
2015-585328,2015-07-25,1,Vente,189500.0,10.0,,RUE DE LA LOI,0575,51700.0,51217,Dormans,51,,,512170000B0834,,,,,,,,,,,,,0,1.0,Maison,117.0,4.0,P,prés,,,680.0,3.617404,49.061793,1619.6581196581196,48.26499714897822,30-50 km
2015-585328,2015-07-25,1,Vente,189500.0,10.0,,RUE DE LA LOI,0575,51700.0,51217,Dormans,51,,,512170000B0834,,,,,,,,,,,,,0,1.0,Maison,117.0,4.0,S,sols,,,600.0,3.617404,49.061793,1619.6581196581196,48.26499714897822,30-50 km
2015-585336,2015-06-12,1,Vente,170000.0,29.0,,GR GRANDE RUE,0040,51130.0,51110,Chaltrait,51,,,511100000B0103,,,,,,,,,,,,,0,1.0,Maison,140.0,7.0,S,sols,,,380.0,3.897975,48.931877,1214.2857142857142,33.19435969161934,30-50 km
2015-585338,2015-07-29,1,Vente,180000.0,17.0,,RUE DE LA MERISERIE,0060,51530.0,51384,Morangis,51,,,51384000AA0086,,,,,,,,,,,,,0,1.0,Maison,93.0,5.0,S,sols,,,500.0,3.908068,48.970678,1935.483870967742,37.56021021808171,30-50 km
2015-585338,2015-07-29,1,Vente,180000.0,17.0,,RUE DE LA MERISERIE,0060,51530.0,51384,Morangis,51,,,51384000AA0086,,,,,,,,,,,,,0,1.0,Maison,93.0,5.0,J,jardins,,,1295.0,3.908068,48.970678,1935.483870967742,37.56021021808171,30-50 km
2015-585340,2015-07-31,1,Vente,369000.0,8.0,,RUE DE LA GRANGE JABLED,0090,51530.0,51093,Brugny-Vaudancourt,51,,,51093000AA0215,,,,,,,,,,,,,0,1.0,Maison,236.0,8.0,S,sols,,,800.0,3.882932,48.998367,1563.5593220338983,40.1946476764622,30-50 km
2015-585346,2015-08-04,1,Vente,48500.0,11.0,,PL REMY PETIT,0900,51210.0,51380,Montmirail,51,,,51380000BC0044,,,,,,,,,,,,,0,1.0,Maison,100.0,5.0,S,sols,,,112.0,3.538885,48.870186,485.0,31.216524651881034,30-50 km
2015-585347,2015-08-05,1,Vente,130000.0,9.0,,RUE DE DOUSSIGNY,0350,51210.0,51579,Tréfols,51,,,515790000D0140,,,,,,,,,,,,,0,1.0,Maison,98.0,4.0,S,sols,,,850.0,3.48167,48.783933,1326.530612244898,27.43938359556453,20-30 km
2015-585357,2015-07-23,1,Vente,,9001.0,,AV CHARLES DE GAULLE,0120,51210.0,51380,Montmirail,51,,,51380000BH0142,,,,,,,,,,,,,0,2.0,Appartement,76.0,5.0,S,sols,,,732.0,3.531387,48.872809,,31.776490012894033,30-50 km
2015-585357,2015-07-23,2,Vente,,9001.0,,AV CHARLES DE GAULLE,0120,51210.0,51380,Montmirail,51,,,51380000BH0142,,,,,,,,,,,,,0,2.0,Appartement,76.0,5.0,S,sols,,,732.0,3.531387,48.872809,,31.776490012894033,30-50 km
2015-585358,2015-07-23,3,Vente,33000.0,9001.0,,AV CHARLES DE GAULLE,0120,51210.0,51380,Montmirail,51,,,51380000BH0142,,,,,,,,,,,,,0,2.0,Appartement,76.0,5.0,S,sols,,,732.0,3.531387,48.872809,434.2105263157895,31.776490012894033,30-50 km
2015-585361,2015-08-05,1,Vente,100000.0,7.0,,RUE DE LA FORESTIERE,0095,51120.0,51526,Saudoy,51,,,51526000AE0282,,,,,,,,,,,,,0,1.0,Maison,105.0,4.0,S,sols,,,92.0,3.716178,48.680983,952.3809523809524,6.759421454149152,5-10 km
2015-585364,2015-07-29,1,Vente,180000.0,4.0,,RUE DU BEAU CHENE,0030,51210.0,51350,Margny,51,,,513500000A0369,,,,,,,,,,,,,0,1.0,Maison,150.0,6.0,S,sols,,,430.0,3.644071,48.92856,1200.0,33.50556363319458,30-50 km
2015-585366,2015-08-10,2,Vente,127500.0,3.0,,AV DE FRANCHE COMTE,0880,51200.0,51230,Épernay,51,,,51230000BE1159,,,,,,,,,,,,,0,1.0,Maison,81.0,4.0,S,sols,,,193.0,3.957023,49.034362,1574.0740740740741,45.32615732990476,30-50 km
2015-585367,2015-08-07,1,Vente,181000.0,5.0,,ALL DE SAINTE ROSE,2135,51200.0,51230,Épernay,51,,,51230000AP0132,,,,,,,,,,,,,0,1.0,Maison,101.0,5.0,S,sols,,,448.0,3.985289,49.034062,1792.079207920792,45.9085404939455,30-50 km
2015-585370,2015-07-31,1,Vente,130000.0,4.0,,RUE DE LA CLOTERIE,0040,51530.0,51093,Brugny-Vaudancourt,51,,,51093000AA0099,,,,,,,,,,,,,0,1.0,Maison,70.0,3.0,S,sols,,,559.0,3.886032,48.999212,1857.142857142857,40.32751028005615,30-50 km
2015-585371,2015-08-04,1,Vente,173000.0,5.0,,RUE DU DOCTEUR CALMETTE,0680,51200.0,51230,Épernay,51,,,51230000BO0508,,,,,,,,,,,,,0,1.0,Maison,54.0,3.0,S,sols,,,140.0,3.949967,49.036514,3203.703703703704,45.41722591671937,30-50 km
2015-585372,2015-08-05,1,Vente,145000.0,36.0,,RUE DES SIEGES,2190,51200.0,51230,Épernay,51,,,51230000BM0171,,,11,83.17,,,,,,,,,1,1.0,Maison,75.0,3.0,,,,,,3.948834,49.042632,1933.3333333333333,46.05230852074137,30-50 km
2015-585373,2015-08-05,1,Vente,165000.0,21.0,,AV PAUL CHANDON,1750,51200.0,51230,Épernay,51,,,51230000BO0746,,,3,,,,,,,,,,1,2.0,Appartement,118.0,4.0,,,,,,3.953417,49.039382,1398.3050847457628,45.79175402762532,30-50 km
2015-585374,2015-08-14,1,Vente,135000.0,43.0,B,RUE DE CHAMPROT,0350,51200.0,51230,Épernay,51,,,51230000BO0108,,,,,,,,,,,,,0,1.0,Maison,67.0,4.0,S,sols,,,301.0,3.948254,49.037667,2014.9253731343283,45.50808351739331,30-50 km
2015-585375,2015-08-18,1,Vente,342300.0,8.0,,RUE DE LA PILLE,0145,51530.0,51093,Brugny-Vaudancourt,51,,,510930000A0891,,,,,,,,,,,,,0,1.0,Maison,188.0,7.0,S,sols,,,500.0,3.894838,49.002301,1820.7446808510638,40.785800254766414,30-50 km
2015-585375,2015-08-18,1,Vente,342300.0,8.0,,RUE DE LA PILLE,0145,51530.0,51093,Brugny-Vaudancourt,51,,,510930000A0891,,,,,,,,,,,,,0,1.0,Maison,188.0,7.0,AG,terrains d'agrément,,,662.0,3.894838,49.002301,1820.7446808510638,40.785800254766414,30-50 km
2015-585376,2015-08-18,1,Vente,116000.0,4.0,,RUE SAINT LAURENT,2098,51200.0,51230,Épernay,51,,,51230000BK0664,,,157,,41,,,,,,,,2,2.0,Appartement,65.0,3.0,,,,,,3.951843,49.046607,1784.6153846153845,46.536330695550284,30-50 km
2015-585377,2015-07-29,1,Vente,228000.0,21.0,,AV PAUL BERT,1740,51200.0,51230,Épernay,51,,,51230000BD0100,,,304,,305,,,,,,,,2,2.0,Appartement,130.0,5.0,,,,,,3.951637,49.033136,1753.8461538461538,45.087671430292716,30-50 km
2015-585379,2015-08-05,1,Vente,320000.0,5.0,,RUE ETTLINGEN,0095,51150.0,51434,Plivot,51,,,51434000AB0213,,,,,,,,,,,,,0,1.0,Maison,172.0,7.0,S,sols,,,836.0,4.067055,49.015753,1860.4651162790697,46.315822711128355,30-50 km
2015-585380,2015-08-10,1,Vente,155000.0,8.0,,RUE MARX DORMOY,1525,51200.0,51230,Épernay,51,,,512300000I1396,,,,,,,,,,,,,0,1.0,Maison,68.0,3.0,S,sols,,,471.0,3.970521,49.044366,2279.4117647058824,46.672412495742634,30-50 km
2015-585381,2015-07-29,1,Vente,93400.0,26.0,,RUE JEAN DE LA FONTAINE,0539,51210.0,51380,Montmirail,51,,,51380000AY0496,,,,,,,,,,,,,0,1.0,Maison,96.0,5.0,S,sols,,,155.0,3.54767,48.87189,972.9166666666666,30.998759680379617,30-50 km
2015-585383,2015-07-31,1,Vente,136000.0,31.0,,PTR PETITE RUE,0020,51310.0,51116,Champguyon,51,,,51116000ZM0047,,,,,,,,,,,,,0,1.0,Maison,108.0,5.0,S,sols,,,300.0,3.54633,48.763194,1259.2592592592594,22.23703188221473,20-30 km
2015-585383,2015-07-31,1,Vente,136000.0,31.0,,PTR PETITE RUE,0020,51310.0,51116,Champguyon,51,,,51116000ZM0047,,,,,,,,,,,,,0,1.0,Maison,108.0,5.0,J,jardins,,,760.0,3.54633,48.763194,1259.2592592592594,22.23703188221473,20-30 km
2015-585387,2015-07-27,1,Vente,86500.0,2.0,,RUE DES CLOSETS,0480,51200.0,51230,Épernay,51,,,51230000BO0091,,,2,56.38,,,,,,,,,1,2.0,Appartement,56.0,3.0,,,,,,3.948567,49.036967,1544.642857142857,45.4389190538886,30-50 km
2015-585389,2015-07-29,1,Vente,10000.0,9.0,,RUE SAINT PIERRE,0179,51270.0,51416,Orbais-l'Abbaye,51,,,51416000AC0068,,,,,,,,,,,,,0,1.0,Maison,41.0,1.0,S,sols,,,71.0,3.697966,48.950124,243.90243902439025,34.83254382984881,30-50 km
2015-585390,2015-07-31,2,Vente,165000.0,5001.0,,CHACUN,B007,51210.0,51350,Margny,51,,,51350000ZI0018,,,,,,,,,,,,,0,1.0,Maison,149.0,2.0,,,,,,3.66037,48.921185,1107.3825503355704,32.36303413281664,30-50 km
2015-585391,2015-08-05,1,Vente,160000.0,9.0,,ALL DU TULIPIER,0077,51270.0,51238,Étoges,51,,,51238000ZD0222,,,,,,,,,,,,,0,1.0,Maison,91.0,4.0,S,sols,,,818.0,3.857718,48.8858,1758.2417582417581,27.548876999227257,20-30 km
2015-585396,2015-08-13,1,Vente,56000.0,36.0,,RUE DES PRES DIMANCHE,1930,51200.0,51230,Épernay,51,,,51230000AE0094,,,,,,,,,,,,,0,1.0,Maison,74.0,5.0,S,sols,,,404.0,3.958714,49.051657,756.7567567567568,47.21070386516263,30-50 km
2015-585397,2015-08-07,1,Vente,105000.0,18.0,,RUE DE BOURGOGNE,0240,51200.0,51230,Épernay,51,,,51230000BE0508,,,,,,,,,,,,,0,1.0,Maison,88.0,5.0,S,sols,,,200.0,3.958446,49.031724,1193.1818181818182,45.07328493474482,30-50 km
2015-585398,2015-07-31,1,Vente,140000.0,75.0,,RUE DE LA CITE,0460,51200.0,51230,Épernay,51,,,51230000AK0034,,,,,,,,,,,,,0,1.0,Maison,96.0,6.0,S,sols,,,382.0,3.962194,49.036456,1458.3333333333333,45.65536766854366,30-50 km
2015-585400,2015-07-29,1,Vente,128000.0,27.0,,RUE DE LA LIBERTE,0170,51210.0,51264,Le Gault-Soigny,51,,,51264000ZN0128,,,,,,,,,,,,,0,1.0,Maison,77.0,3.0,S,sols,,,874.0,3.594371,48.814342,1662.3376623376623,23.800005045822914,20-30 km
2015-585412,2015-08-04,1,Vente,35000.0,1.0,,RUE GAMBETTA,0370,51700.0,51217,Dormans,51,,,51217000AD0306,,,,,,,,,,,,,0,2.0,Appartement,28.0,1.0,S,sols,,,94.0,3.639694,49.074843,1250.0,49.2832580676204,30-50 km
2015-585412,2015-08-04,1,Vente,35000.0,1.0,,RUE GAMBETTA,0370,51700.0,51217,Dormans,51,,,51217000AD0306,,,,,,,,,,,,,0,2.0,Appartement,72.0,3.0,S,sols,,,94.0,3.639694,49.074843,486.1111111111111,49.2832580676204,30-50 km
2015-585412,2015-08-04,1,Vente,35000.0,1.0,,RUE GAMBETTA,0370,51700.0,51217,Dormans,51,,,51217000AD0306,,,,,,,,,,,,,0,2.0,Appartement,26.0,1.0,S,sols,,,94.0,3.639694,49.074843,1346.1538461538462,49.2832580676204,30-50 km
2015-585413,2015-08-06,1,Vente,155000.0,37.0,,RUE IRENE JOLIOT CURIE,1190,51200.0,51230,Épernay,51,,,51230000BK0038,,,,,,,,,,,,,0,1.0,Maison,66.0,4.0,S,sols,,,214.0,3.949239,49.050112,2348.4848484848485,46.8638849386007,30-50 km
2015-585416,2015-08-07,1,Vente,207400.0,49.0,,RUE DES ROCHERETS,2060,51200.0,51230,Épernay,51,,,51230000BL0342,,,,,,,,,,,,,0,1.0,Maison,109.0,4.0,S,sols,,,130.0,3.94518,49.045692,1902.7522935779816,46.31323858467143,30-50 km
2015-585417,2015-07-31,1,Vente,66000.0,3.0,,RUE DE LA FAUVETTE,0770,51200.0,51230,Épernay,51,,,51230000BI0274,,,9,50.52,,,,,,,,,1,2.0,Appartement,53.0,3.0,,,,,,3.952833,49.044773,1245.2830188679245,46.358458991904236,30-50 km
2015-585417,2015-07-31,1,Vente,66000.0,3.0,,RUE DE LA FAUVETTE,0770,51200.0,51230,Épernay,51,,,51230000BI0274,,,14,,,,,,,,,,1,2.0,Appartement,62.0,3.0,,,,,,3.952833,49.044773,1064.516129032258,46.358458991904236,30-50 km
2015-585418,2015-08-28,2,Vente,72000.0,1.0,,RUE DES PAVEMENTS,1780,51200.0,51230,Épernay,51,,,51230000BE1175,,,,,,,,,,,,,0,1.0,Maison,50.0,3.0,S,sols,,,60.0,3.954371,49.03698,1440.0,45.55323205095338,30-50 km
2015-585418,2015-08-28,2,Vente,72000.0,1.0,,RUE DES PAVEMENTS,1780,51200.0,51230,Épernay,51,,,51230000BE1175,,,,,,,,,,,,,0,2.0,Appartement,30.0,1.0,S,sols,,,60.0,3.954371,49.03698,2400.0,45.55323205095338,30-50 km
2015-585418,2015-08-28,2,Vente,72000.0,1.0,,RUE DES PAVEMENTS,1780,51200.0,51230,Épernay,51,,,51230000BE1175,,,,,,,,,,,,,0,2.0,Appartement,30.0,1.0,S,sols,,,60.0,3.954371,49.03698,2400.0,45.55323205095338,30-50 km
2015-585419,2015-08-08,1,Vente,90250.0,1.0,,SQ DES VIGNES BLANCHES,2341,51200.0,51230,Épernay,51,,,51230000AK0538,,,109,64.29,129,,,,,,,,2,2.0,Appartement,65.0,3.0,,,,,,3.962816,49.035642,1388.4615384615386,45.58142828235184,30-50 km
2015-585420,2015-08-10,1,Vente,40000.0,22.0,,RLE CALOT,0080,51230.0,51248,Fère-Champenoise,51,,,51248000AC0092,,,,,,,,,,,,,0,1.0,Maison,60.0,4.0,S,sols,,,131.0,3.98898,48.754226,666.6666666666666,19.365061362953963,10-20 km
2015-585421,2015-08-17,1,Vente,120000.0,35.0,,RTE DE CHALONS SUR MARNE,0025,51210.0,51263,Fromentières,51,,,51263000AB0214,,,,,,,,,,,,,0,1.0,Maison,71.0,3.0,S,sols,,,905.0,3.700663,48.889042,1690.1408450704225,28.145584072077302,20-30 km
2015-585422,2015-08-14,1,Vente,158000.0,2.0,,LA FONTAINE AU COULONG,B027,51210.0,51607,Verdon,51,,,51607000ZL0060,,,,,,,,,,,,,0,1.0,Maison,97.0,5.0,S,sols,,,916.0,3.608169,48.951248,1628.8659793814434,36.76816044509048,30-50 km
2015-585424,2015-08-31,1,Vente,128500.0,9.0,,PL DU MARCHE,0220,51190.0,51367,Le Mesnil-sur-Oger,51,,,51367000AD0032,,,,,,,,,,,,,0,1.0,Maison,78.0,3.0,S,sols,,,83.0,4.019238,48.946575,1647.4358974358975,37.86981626661131,30-50 km
2015-585428,2015-08-28,1,Vente,46000.0,10.0,,RUE DE BREBAN,0250,51200.0,51230,Épernay,51,,,51230000BK0249,,,12,,2,,8,,,,,,3,2.0,Appartement,34.0,2.0,,,,,,3.951761,49.046914,1352.9411764705883,46.567730870610355,30-50 km
2015-585429,2015-08-27,1,Vente,102000.0,17.0,,RUE BEAUREGARD,0012,51270.0,51345,Mareuil-en-Brie,51,,,51345000AA0072,,,,,,,,,,,,,0,1.0,Maison,50.0,2.0,S,sols,,,307.0,3.748451,48.958004,2040.0,35.20164040767928,30-50 km
2015-585430,2015-08-26,1,Vente,160000.0,4.0,,RUE DE LA FRATERNITE,0070,51530.0,51431,Pierry,51,,,51431000ZC0086,,,,,,,,,,,,,0,1.0,Maison,96.0,3.0,S,sols,,,488.0,3.936589,49.014376,1666.6666666666667,42.78530256744296,30-50 km
2015-585431,2015-08-25,1,Vente,86000.0,38.0,,RUE DE LA LIBERATION,0400,51270.0,51113,Champaubert,51,,,51113000AA0121,,,,,,,,,,,,,0,1.0,Maison,78.0,2.0,S,sols,,,831.0,3.775001,48.879583,1102.5641025641025,26.38055018692107,20-30 km
2015-585431,2015-08-25,1,Vente,86000.0,38.0,,RUE DE LA LIBERATION,0400,51270.0,51113,Champaubert,51,,,51113000AA0121,,,,,,,,,,,,,0,1.0,Maison,78.0,2.0,J,jardins,,,420.0,3.775001,48.879583,1102.5641025641025,26.38055018692107,20-30 km
2015-585432,2015-08-26,1,Vente,245400.0,64.0,,AV PAUL CHANDON,1750,51200.0,51230,Épernay,51,,,51230000BO0403,,,,,,,,,,,,,0,1.0,Maison,85.0,4.0,S,sols,,,307.0,3.951813,49.037682,2887.0588235294117,45.57825762570129,30-50 km
2015-585433,2015-08-28,1,Vente,115000.0,11.0,,RUE DES FORGES,0840,51200.0,51230,Épernay,51,,,51230000BD0178,,,21,73.91,30,,,,,,,,2,2.0,Appartement,63.0,4.0,,,,,,3.951276,49.03155,1825.3968253968253,44.9106921249229,30-50 km
2015-585434,2015-08-27,1,Vente,150000.0,5.0,,RUE DU STADE,0390,51190.0,51281,Grauves,51,,,51281000AI0301,,,,,,,,,,,,,0,1.0,Maison,83.0,3.0,S,sols,,,670.0,3.966578,48.968234,1807.2289156626507,38.54605789338436,30-50 km
2015-585435,2015-08-24,1,Vente,118200.0,28.0,,ALL PAUL DUKAS,1755,51200.0,51230,Épernay,51,,,51230000AL0248,,,,,,,,,,,,,0,1.0,Maison,86.0,4.0,S,sols,,,142.0,3.977096,49.038167,1374.4186046511627,46.156420245102375,30-50 km
2015-585439,2015-09-01,1,Vente,122000.0,8.0,,RUE MARCELIN BERTHELOT,1460,51200.0,51230,Épernay,51,,,51230000BL0114,,,,,,,,,,,,,0,2.0,Appartement,53.0,3.0,S,sols,,,218.0,3.948236,49.046706,2301.8867924528304,46.47892880979658,30-50 km
2015-585439,2015-09-01,1,Vente,122000.0,8.0,,RUE MARCELIN BERTHELOT,1460,51200.0,51230,Épernay,51,,,51230000BL0114,,,,,,,,,,,,,0,2.0,Appartement,53.0,3.0,S,sols,,,218.0,3.948236,49.046706,2301.8867924528304,46.47892880979658,30-50 km
2015-585442,2015-09-01,1,Vente,192000.0,550.0,,RUE JEAN GALLAS,0060,51530.0,51387,Moslins,51,,,51387000AA0018,,,,,,,,,,,,,0,1.0,Maison,96.0,4.0,S,sols,,,562.0,3.914435,48.964592,2000.0,37.01836276230115,30-50 km
2015-585447,2015-08-18,1,Vente,74100.0,85.0,,RUE DES HUGUENOTS,1130,51200.0,51230,Épernay,51,,,51230000BE0032,,,17,,77,,,,,,,,2,2.0,Appartement,100.0,4.0,,,,,,3.954351,49.035356,741.0,45.37898579461793,30-50 km
2015-585453,2015-07-24,1,Vente,28000.0,123.0,,RUE JEAN JAURES,0280,51230.0,51248,Fère-Champenoise,51,,,51248000AC0151,,,,,,,,,,,,,0,1.0,Maison,44.0,3.0,S,sols,,,185.0,3.992454,48.754915,636.3636363636364,19.610577541116488,10-20 km
2015-585460,2015-08-28,1,Vente,67000.0,5.0,,RUE DE L'ABREUVOIR,0005,51120.0,51526,Saudoy,51,,,51526000AE0454,,,,,,,,,,,,,0,1.0,Maison,47.0,3.0,S,sols,,,842.0,3.716253,48.681851,1425.531914893617,6.816676318910298,5-10 km
2015-585464,2015-09-08,1,Vente,64000.0,1.0,,RUE DU PARAPET,0102,51270.0,51345,Mareuil-en-Brie,51,,,51345000AA0139,,,,,,,,,,,,,0,1.0,Maison,90.0,4.0,S,sols,,,328.0,3.744292,48.956817,711.1111111111111,35.09619369397198,30-50 km
2015-585466,2015-08-26,1,Vente,112000.0,20.0,B,AV DE LA REPUBLIQUE,0360,51190.0,51367,Le Mesnil-sur-Oger,51,,,51367000AH0383,,,,,,,,,,,,,0,1.0,Maison,104.0,5.0,S,sols,,,239.0,4.027696,48.948824,1076.923076923077,38.375267813523,30-50 km
2015-585468,2015-07-30,1,Vente,190000.0,239.0,,RUE DU GENERAL DE GAULLE,0160,51530.0,51196,Cramant,51,,,51196000AE0431,,,,,,,,,,,,,0,1.0,Maison,78.0,3.0,S,sols,,,335.0,3.989438,48.98767,2435.897435897436,41.158842060338806,30-50 km
2015-585468,2015-07-30,1,Vente,190000.0,239.0,,RUE DU GENERAL DE GAULLE,0160,51530.0,51196,Cramant,51,,,51196000AE0431,,,,,,,,,,,,,0,1.0,Maison,60.0,3.0,S,sols,,,335.0,3.989438,48.98767,3166.6666666666665,41.158842060338806,30-50 km
2015-585471,2015-08-26,1,Vente,124000.0,153.0,,RUE DE BRUCHHAUSEN,0070,51230.0,51248,Fère-Champenoise,51,,,51248000AC0272,,,,,,,,,,,,,0,1.0,Maison,125.0,5.0,S,sols,,,342.0,3.993216,48.754118,992.0,19.59766303871199,10-20 km
2015-585475,2015-08-25,2,Vente,178000.0,2.0,,RUE DE L ANCIEN MOULIN,0005,51120.0,51254,Fontaine-Denis-Nuisy,51,,,51254000AE0394,,,,,,,,,,,,,0,1.0,Maison,97.0,4.0,S,sols,,,662.0,3.687561,48.626451,1835.0515463917525,7.557547056834076,5-10 km
2015-585477,2015-09-05,1,Vente,116000.0,17.0,,RUE DU FAUBOURG DE PARIS,0340,51210.0,51380,Montmirail,51,,,51380000BD0036,,,,,,,,,,,,,0,2.0,Appartement,59.0,2.0,S,sols,,,295.0,3.536463,48.873103,1966.1016949152543,31.583522817763058,30-50 km
2015-585477,2015-09-05,1,Vente,116000.0,17.0,,RUE DU FAUBOURG DE PARIS,0340,51210.0,51380,Montmirail,51,,,51380000BD0036,,,,,,,,,,,,,0,2.0,Appartement,57.0,2.0,S,sols,,,295.0,3.536463,48.873103,2035.0877192982457,31.583522817763058,30-50 km
2015-585477,2015-09-05,1,Vente,116000.0,17.0,,RUE DU FAUBOURG DE PARIS,0340,51210.0,51380,Montmirail,51,,,51380000BD0036,,,,,,,,,,,,,0,2.0,Appartement,69.0,4.0,S,sols,,,295.0,3.536463,48.873103,1681.159420289855,31.583522817763058,30-50 km
